Year,Date,DOY,Tree_ID,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Notes
2013,2013-07-23,204,P022,11189.5,0,2.7,0.025,173.7,0.97,3.06,25.87,7.75,1.04,1,2.07,25.59,25.87,25.07,380.2,368.4,-0.125,3.593,-0.299,8.59,200.7,1500.2,0.12,78.71,15.27,0.388,1,-0.22,2.74,1,0,0.16,111115,0.259,0.001,299,298.7,240,3,3.35,42.53,38.94,25.73,3.32,0.024,0.283,3.04,0.015,13.67,0.471,7.39,366.7,0.001,
2013,2013-07-23,204,P023,9884.2,0,4.06,0.041,179.1,1.46,2.83,25.94,9.57,0.64,1,1.27,25.24,25.94,25.07,379.5,357.6,-0.119,6.805,-0.291,16.61,200.7,1501,0.17,78.73,14.06,0.366,1,-0.22,2.74,1,0,0.16,111115,0.21,0.001,299.1,298.4,240.2,3.78,3.36,42.7,35.9,25.59,3.29,0.04,0.536,2.76,0.025,14.1,0.501,16.49,353.3,0.002,
2013,2013-07-23,204,P024,9158.7,0,1.81,0.017,187.4,0.72,3.22,25.97,5.76,1.47,1,2.95,25.39,25.97,25.07,379.8,373.8,-0.12,1.946,-0.291,4.71,200.7,1500.6,0.16,78.73,14.6,0.389,1,-0.22,2.74,1,0,0.16,111115,0.349,0.001,299.1,298.5,240.1,2.31,3.37,42.79,40.84,25.68,3.31,0.017,0.153,3.16,0.011,14.76,0.501,2.94,373,0,
2013,2013-07-23,204,P025,6811.5,0,1.78,0.014,157.7,0.6,3.23,26,6.76,1.25,1,2.51,25.57,26,25.07,381.2,374.5,-0.115,1.896,-0.276,4.54,200.7,1499.8,0.15,78.72,14.12,0.401,1,-0.22,2.74,1,0,0.16,111115,0.297,0.001,299.2,298.7,240,2.75,3.37,42.86,40.97,25.78,3.33,0.014,0.149,3.18,0.009,12.41,0.421,2.79,373.5,0,
2013,2013-07-23,204,P026,7415.9,0,0.27,0.005,276.5,0.23,3.32,26.03,7.67,1.05,1,2.11,25.74,26.03,25.07,380.4,379,-0.116,0.775,-0.274,1.84,200.7,1500.2,0.1,78.73,14.3,0.386,1,-0.22,2.74,1,0,0.16,111115,0.262,0,299.2,298.9,240,3.45,3.38,42.94,42.16,25.89,3.35,0.005,0.061,3.29,0.003,21.77,0.73,-0.13,378.9,0,
2013,2013-07-23,204,P027,4513.4,0,1.1,0.014,227.1,0.57,3.24,25.9,5.57,1.52,1,3.03,25.15,25.9,25.08,380.8,377.2,-0.114,1.46,-0.28,3.58,200.7,1501.1,0.13,78.68,5.22,0.391,1,-0.22,2.74,1,0,0.16,111115,0.361,0.001,299,298.3,240.2,2.31,3.35,42.62,41.16,25.52,3.28,0.014,0.115,3.17,0.008,17.87,0.602,1.69,376.7,0,
2013,2013-07-23,204,P028,5149.1,0,2.03,0.015,143.2,0.64,3.21,25.93,6.48,1.31,1,2.63,25.16,25.93,25.08,379.9,372.6,-0.117,1.938,-0.287,4.75,200.7,1499.5,0.21,78.69,5.89,0.415,1,-0.22,2.74,1,0,0.16,111115,0.31,0.001,299.1,298.3,239.9,2.57,3.36,42.69,40.75,25.54,3.28,0.015,0.153,3.13,0.01,11.27,0.384,2.93,371.5,0,
2013,2013-07-23,204,P029,8514.5,0,1,0.018,261.8,0.81,3.57,27.59,4.42,1.77,1,3.54,26,27.59,24.9,379.4,376.6,-0.034,1.761,-0.08,4.12,200,1500.4,0.14,78.86,1.66,0.461,0.83,-0.22,2.74,1,0,0.16,112115,0.453,0.001,300.7,299.1,240.1,1.81,3.71,46.99,45.23,26.79,3.54,0.018,0.139,3.4,0.011,20.64,0.695,1.83,376.2,0,
2013,2013-07-23,204,P030,10762.9,0,0.06,0.006,339.2,0.27,3.33,26.09,8.58,0.85,1,1.71,25.49,26.09,24.89,380.2,379.5,-0.321,0.843,-0.773,2.03,200,1501,0.14,78.86,2.01,0.41,1,-0.22,2.74,1,0,0.16,111115,0.233,0,299.2,298.6,240.2,3.99,3.39,43.02,42.18,25.79,3.33,0.006,0.066,3.27,0.004,26.75,0.894,0.13,379.4,0,
2013,2013-07-23,204,P031,11454.6,0,4.35,0.037,166.1,1.55,3.21,26.28,4.04,1.85,1,3.7,25.64,26.28,24.9,381.3,371.4,-0.325,2.79,-0.776,6.66,200,1499.4,0.12,78.84,2.18,0.438,0.87,-0.22,2.74,1,0,0.16,111115,0.495,0.002,299.4,298.8,239.9,1.54,3.43,43.51,40.72,25.96,3.37,0.037,0.22,3.15,0.023,13.1,0.447,5.16,369.8,0.001,
2013,2013-07-23,204,P032,16590.1,0,-0.25,0.002,512.5,0.1,3.08,27.67,4.91,1.66,1,3.32,26.39,27.67,24.93,379.5,380,7.965,8.207,18.181,18.73,200.8,1498.9,0.08,78.82,4.28,0.584,1,-0.22,2.74,1,0,0.16,111115,0.409,0,300.8,299.5,239.8,2.27,3.72,47.22,39.01,27.03,3.59,0.002,0.647,2.94,0.002,40.4,1.349,15.09,380.1,0,
2013,2013-08-13,225,J101,10852.3,0,10.09,0.124,210.3,4.24,2.72,26.22,3.44,1.98,1,3.97,25.68,26.22,24.9,380,360,1.659,8.878,3.963,21.21,200,1501.1,0.13,79.11,9.82,0.818,0.93,-0.22,2.74,1,0,0.16,111115,0.582,0.004,299.4,298.8,240.2,0.41,3.42,43.21,34.33,25.95,3.36,0.12,0.702,2.66,0.076,16.64,0.584,20.89,356.6,0.006,
2013,2013-08-13,225,J102,10423.1,0,6.48,0.058,170.4,2.29,3.08,26.49,3.09,2.06,1,4.12,25.78,26.49,24.89,379.8,368.5,1.396,4.915,3.316,11.67,200,1501.2,0.09,79.11,9.13,0.69,1,-0.22,2.74,1,0,0.16,111115,0.646,0.002,299.6,298.9,240.2,1.12,3.47,43.91,39,26.14,3.4,0.057,0.389,3.01,0.036,13.48,0.463,10.24,366.4,0.002,
2013,2013-08-13,225,J103,3493.7,0,6.16,0.056,177.8,1.91,2.69,23.36,2.61,2.16,1,4.33,24.51,23.36,24.92,381,372.1,-0.102,2.382,-0.26,6.1,200.1,1499.9,0.15,79.04,1.89,0.503,1,-0.22,2.74,1,0,0.16,111115,0.766,0.002,296.5,297.7,240,1.38,2.88,36.45,34.07,23.93,2.98,0.055,0.188,2.79,0.034,14.05,0.478,5.89,370.2,0.001,
2013,2013-08-13,225,J104,3933.4,0,5.97,0.059,189.3,2.02,2.68,23.86,3.72,1.92,1,3.84,24.8,23.86,24.92,380.4,367.9,-0.106,3.639,-0.267,9.16,200.1,1499.3,0.14,79.05,2.76,0.544,1,-0.22,2.74,1,0,0.16,111115,0.538,0.002,297,297.9,239.9,1.47,2.97,37.57,33.93,24.33,3.05,0.058,0.288,2.77,0.037,14.97,0.515,9.19,365.8,0.001,
2013,2013-08-13,225,J105,6231.8,0,6.54,0.06,172.6,2.3,3.01,25.73,3.49,1.97,1,3.94,25.42,25.73,24.9,379.4,366.5,-0.083,3.913,-0.202,9.49,200,1500.6,0.11,79.09,4.72,0.578,1,-0.22,2.74,1,0,0.16,111115,0.572,0.002,298.9,298.6,240.1,1.2,3.32,42,38.08,25.58,3.29,0.059,0.309,2.98,0.037,13.65,0.471,8.58,364.2,0.002,
2013,2013-08-13,225,J106,6887.4,0,5.13,0.042,152.2,1.49,2.78,24.46,5.18,1.6,1,3.2,24.95,24.46,24.9,379.2,364.5,-0.071,3.774,-0.177,9.42,200,1500.2,0.11,79.1,2.86,0.573,1,-0.22,2.74,1,0,0.16,111115,0.386,0.001,297.6,298.1,240,1.92,3.08,38.91,35.14,24.7,3.12,0.041,0.299,2.83,0.026,12.04,0.418,8.93,362.4,0.001,
2013,2013-08-13,225,J107,7279.4,0,3.68,0.029,146.5,1.22,3.27,26.87,5.91,1.44,1,2.88,25.71,26.87,24.91,381.3,369,-0.053,3.529,-0.126,8.42,200.1,1499,0.14,79.1,3.02,0.557,1,-0.22,2.74,1,0,0.16,111115,0.339,0.001,300,298.9,239.8,2.02,3.55,44.9,41.37,26.29,3.43,0.029,0.279,3.15,0.018,11.59,0.397,6.52,367.3,0.001,
2013,2013-08-13,225,J108,9450.7,0,4.35,0.036,156.9,1.4,3.01,25.9,5.38,1.56,1,3.11,25.49,25.9,24.9,379.9,366.9,0.648,4.386,1.567,10.6,200,1500.2,0.12,79.11,7.96,0.629,1,-0.22,2.74,1,0,0.16,111115,0.372,0.001,299.1,298.6,240,1.9,3.35,42.41,38.02,25.7,3.31,0.036,0.347,2.97,0.022,12.41,0.428,9.25,365,0.001,
2013,2013-08-13,225,J110,8548,0,3.06,0.027,171.6,1.08,3.1,25.76,5,1.64,1,3.28,25.44,25.76,24.9,378.6,370,0.225,2.92,0.545,7.08,200,1499.3,0.09,79.1,6.35,0.533,0.9,-0.22,2.74,1,0,0.16,111115,0.4,0.001,298.9,298.6,239.9,1.97,3.33,42.05,39.13,25.6,3.3,0.027,0.231,3.06,0.017,13.58,0.464,5.59,368.7,0,
2013,2013-08-13,225,J111,7914.4,0,3.72,0.032,166.5,1.24,3.04,25.22,4.12,1.83,1,3.66,25.33,25.22,25.08,381,372.4,-0.238,2.31,-0.581,5.63,199.8,1499.5,0.19,78.95,3.54,0.073,1,-0.22,2.74,1,0,0.16,111115,0.485,0.001,298.4,298.5,239.9,1.77,3.22,40.81,38.5,25.27,3.23,0.031,0.182,3.05,0.02,13.15,0.447,4.41,371,0,
2013,2013-08-13,225,J112,5180.6,0,2.3,0.02,176.4,0.75,2.85,23.68,3.59,1.95,1,3.9,24.9,23.68,25.09,378.9,374.3,-0.214,1.122,-0.535,2.8,199.8,1500.1,0.2,78.94,0.01,0.12,1,-0.22,2.74,1,0,0.16,111115,0.557,0.001,296.8,298.1,240,1.98,2.94,37.22,36.1,24.29,3.05,0.02,0.089,2.96,0.013,13.93,0.471,1.63,373.5,0,
2013,2013-08-13,225,J113,7047.8,0,4.6,0.035,143.1,1.27,2.85,24.05,3.44,1.98,1,3.96,24.94,24.05,25.09,379.2,370.5,-0.233,1.955,-0.581,4.87,199.8,1500.4,0.17,78.96,2.2,0.05,1,-0.22,2.74,1,0,0.16,111115,0.581,0.001,297.2,298.1,240.1,1.71,3,38.04,36.09,24.5,3.09,0.035,0.154,2.93,0.022,11.3,0.386,4.05,368.9,0.001,
2013,2013-08-13,225,J114,8599.8,0,7.48,0.073,183.6,3.08,3.31,27.15,2.65,2.15,1,4.31,25.69,27.15,25.07,380.6,369.2,-0.246,3.827,-0.587,9.12,199.8,1498.9,0.16,78.96,3.32,0.096,1,-0.22,2.74,1,0,0.16,111115,0.753,0.003,300.3,298.8,239.8,0.71,3.61,45.73,41.91,26.42,3.46,0.072,0.302,3.16,0.045,14.5,0.497,7.6,366.8,0.002,
2013,2013-08-13,225,J115,9441.7,0,5,0.052,190.9,2.04,3.1,26.38,4.66,1.71,1,3.43,25.73,26.38,25.08,379.4,366,-0.249,4.491,-0.591,10.68,199.8,1499.1,0.19,78.97,3.2,0.056,1,-0.22,2.74,1,0,0.16,111115,0.429,0.002,299.5,298.9,239.9,1.43,3.45,43.7,39.21,26.06,3.39,0.051,0.355,3.03,0.032,15.08,0.522,9.42,364,0.001,
2013,2013-08-13,225,J116,10881.4,0,3.57,0.03,161.4,1.25,3.22,26.47,4.72,1.7,1,3.4,25.74,26.47,25.07,380,370.5,0.197,3.131,0.467,7.44,199.8,1499.4,0.19,78.97,4.12,0.084,1,-0.22,2.74,1,0,0.16,111115,0.423,0.001,299.6,298.9,239.9,1.78,3.47,43.94,40.8,26.1,3.4,0.03,0.247,3.15,0.019,12.75,0.436,5.72,369.1,0.001,
2013,2013-08-13,225,J117,13392.4,0,2.85,0.025,172.8,1.18,3.59,27.8,3.72,1.92,1,3.84,25.91,27.8,25.07,380,373.9,-0.108,2.074,-0.254,4.88,199.8,1499.9,0.15,78.98,5.83,0.07,1,-0.22,2.74,1,0,0.16,111115,0.538,0.001,301,299.1,240,1.5,3.75,47.5,45.43,26.86,3.55,0.025,0.164,3.39,0.016,13.65,0.462,2.58,372.9,0,
2013,2013-08-13,225,J118,14849.4,0,3.65,0.024,123.8,0.64,2.01,29.65,2,2.3,1,4.59,26.81,29.65,24.94,380.4,376.5,26.824,27.447,59.836,61.23,199.8,1500.3,0.39,78.96,3.43,0.078,0.9,-0.22,2.74,1,0,0.16,111115,0.997,0.001,302.8,300,240,1.37,4.17,52.87,25.43,28.23,3.85,0.024,2.167,1.68,0.015,9.78,0.329,50.16,375.4,0.005,
2013,2013-08-13,225,J119,14021.2,0,5.97,0.058,180.8,2.45,3.3,27.6,4.22,1.81,1,3.62,26.03,27.6,25.06,380.3,365.8,0.014,5.177,0.032,12.09,199.8,1500.3,0.2,78.99,5.8,0.106,1,-0.22,2.74,1,0,0.16,111115,0.473,0.002,300.7,299.2,240.1,1.08,3.71,46.93,41.75,26.82,3.54,0.057,0.409,3.13,0.036,14.28,0.494,10.1,363.6,0.002,
